"playerid","bbrefid","name","player_url"
mullijo01,mullijo01,John Mulligan,https://www.baseball-reference.com/players/m/mullijo01.shtml
muncejo01,muncejo01,John Munce,https://www.baseball-reference.com/players/m/muncejo01.shtml
mundige01,mundige01,George Mundinger,https://www.baseball-reference.com/players/m/mundige01.shtml
munnho01,munnho01,Horatio Munn,https://www.baseball-reference.com/players/m/munnho01.shtml
munsojo01,munsojo01,Joe Munson,https://www.baseball-reference.com/players/m/munsojo01.shtml
murph01,murph01,Murphy,https://www.baseball-reference.com/players/m/murph01.shtml
murphbo01,murphbo01,Bob Murphy,https://www.baseball-reference.com/players/m/murphbo01.shtml
murphcl01,murphcl01,Clarence Murphy,https://www.baseball-reference.com/players/m/murphcl01.shtml
murphjo01,murphjo01,John Murphy,https://www.baseball-reference.com/players/m/murphjo01.shtml
murphpa99,murphpa99,Pat Murphy,https://www.baseball-reference.com/players/m/murphpa99.shtml
murrabi99,murrabi99,Billy Murray,https://www.baseball-reference.com/players/m/murrabi99.shtml
murraco01,murraco02,Colton Murray,https://www.baseball-reference.com/players/m/murraco02.shtml
murraji02,murraji02,Jim Murray,https://www.baseball-reference.com/players/m/murraji02.shtml
mutriji99,mutriji99,Jim Mutrie,https://www.baseball-reference.com/players/m/mutriji99.shtml
natiojo01,natiojo01,Joey Nation,https://www.baseball-reference.com/players/n/natiojo01.shtml
nealejo01,nealejo01,Joe Neale,https://www.baseball-reference.com/players/n/nealejo01.shtml
neumeda01,neumeda01,Dan Neumeier,https://www.baseball-reference.com/players/n/neumeda01.shtml
newelte01,newelt.01,George Newell,https://www.baseball-reference.com/players/n/newelt.01.shtml
newmach01,newmach01,Charlie Newman,https://www.baseball-reference.com/players/n/newmach01.shtml
nichoke01,nichode01,Kevin Nicholson,https://www.baseball-reference.com/players/n/nichode01.shtml
nitkocj01,nitkoc.01,C. J. Nitkowski,https://www.baseball-reference.com/players/n/nitkoc.01.shtml
noelri01,noelri02,Rico Noel,https://www.baseball-reference.com/players/n/noelri02.shtml
nuszem01,nuszem01,William Nusz,https://www.baseball-reference.com/players/n/nuszem01.shtml
oberrmi01,o'bermi01,Mike O'Berry,https://www.baseball-reference.com/players/o/o'bermi01.shtml
obriebi01,o'bribi01,Billy O'Brien,https://www.baseball-reference.com/players/o/o'bribi01.shtml
obriebo01,o'bribo01,Bob O'Brien,https://www.baseball-reference.com/players/o/o'bribo01.shtml
obriebu01,o'bribu01,Buck O'Brien,https://www.baseball-reference.com/players/o/o'bribu01.shtml
obriech01,o'brich01,Charlie O'Brien,https://www.baseball-reference.com/players/o/o'brich01.shtml
obrieda01,o'brida01,Darby O'Brien,https://www.baseball-reference.com/players/o/o'brida01.shtml
obrieda02,o'brida02,Cinders O'Brien,https://www.baseball-reference.com/players/o/o'brida02.shtml
obrieda03,o'brida03,Dan O'Brien,https://www.baseball-reference.com/players/o/o'brida03.shtml
obriedi01,o'bridi01,Dink O'Brien,https://www.baseball-reference.com/players/o/o'bridi01.shtml
obrieed01,o'bried01,Eddie O'Brien,https://www.baseball-reference.com/players/o/o'bried01.shtml
obriege01,o'brige01,George O'Brien,https://www.baseball-reference.com/players/o/o'brige01.shtml
obrieja01,o'brija01,Jack O'Brien,https://www.baseball-reference.com/players/o/o'brija01.shtml
obrieja02,o'brija02,Jack O'Brien,https://www.baseball-reference.com/players/o/o'brija02.shtml
obriejo01,o'brijo01,John O'Brien,https://www.baseball-reference.com/players/o/o'brijo01.shtml
obriejo02,o'brijo02,John O'Brien,https://www.baseball-reference.com/players/o/o'brijo02.shtml
obriejo03,o'brijo03,Johnny O'Brien,https://www.baseball-reference.com/players/o/o'brijo03.shtml
obriepe01,o'bripe01,Pete O'Brien,https://www.baseball-reference.com/players/o/o'bripe01.shtml
obriepe02,o'bripe02,Pete O'Brien,https://www.baseball-reference.com/players/o/o'bripe02.shtml
obriepe03,o'bripe03,Pete O'Brien,https://www.baseball-reference.com/players/o/o'bripe03.shtml
obriepe04,obriepe01,Peter O'Brien,https://www.baseball-reference.com/players/o/obriepe01.shtml
obriera01,o'brira01,Ray O'Brien,https://www.baseball-reference.com/players/o/o'brira01.shtml
obriesy01,o'brisy01,Syd O'Brien,https://www.baseball-reference.com/players/o/o'brisy01.shtml
obrieto01,o'brito01,Tom O'Brien,https://www.baseball-reference.com/players/o/o'brito01.shtml
obrieto02,o'brito02,Tom O'Brien,https://www.baseball-reference.com/players/o/o'brito02.shtml
obrieto03,o'brito03,Tommy O'Brien,https://www.baseball-reference.com/players/o/o'brito03.shtml
oconnan01,o'conan01,Andy O'Connor,https://www.baseball-reference.com/players/o/o'conan01.shtml
oconnbr01,o'conbr02,Brian O'Connor,https://www.baseball-reference.com/players/o/o'conbr02.shtml
oconnda01,o'conda01,Dan O'Connor,https://www.baseball-reference.com/players/o/o'conda01.shtml
oconnda02,o'conda02,Danny O'Connell,https://www.baseball-reference.com/players/o/o'conda02.shtml
oconnfr01,o'confr01,Frank O'Connor,https://www.baseball-reference.com/players/o/o'confr01.shtml
oconnja01,o'conja01,Jack O'Connor,https://www.baseball-reference.com/players/o/o'conja01.shtml
oconnja02,o'conja02,Jack O'Connor,https://www.baseball-reference.com/players/o/o'conja02.shtml
oconnji01,o'conji01,Jimmy O'Connell,https://www.baseball-reference.com/players/o/o'conji01.shtml
oconnjo01,o'conjo01,John O'Connell,https://www.baseball-reference.com/players/o/o'conjo01.shtml
oconnjo02,o'conjo02,Johnny O'Connor,https://www.baseball-reference.com/players/o/o'conjo02.shtml
oconnjo03,o'conjo03,John O'Connell,https://www.baseball-reference.com/players/o/o'conjo03.shtml
oconnpa01,o'conpa01,Pat O'Connell,https://www.baseball-reference.com/players/o/o'conpa01.shtml
oconnpa02,o'conpa02,Paddy O'Connor,https://www.baseball-reference.com/players/o/o'conpa02.shtml
odayha01,o'dayha01,Hank O'Day,https://www.baseball-reference.com/players/o/o'dayha01.shtml
odeake01,o'deake01,Ken O'Dea,https://www.baseball-reference.com/players/o/o'deake01.shtml
odeapa01,o'deapa01,Paul O'Dea,https://www.baseball-reference.com/players/o/o'deapa01.shtml
odellbi01,o'delbi01,Billy O'Dell,https://www.baseball-reference.com/players/o/o'delbi01.shtml
odonnge01,o'donge01,George O'Donnell,https://www.baseball-reference.com/players/o/o'donge01.shtml
odonnha01,o'donha01,Harry O'Donnell,https://www.baseball-reference.com/players/o/o'donha01.shtml
odonnjo01,o'donjo01,John O'Donnell,https://www.baseball-reference.com/players/o/o'donjo01.shtml
odonojo01,o'donjo02,John O'Donoghue,https://www.baseball-reference.com/players/o/o'donjo02.shtml
odonojo02,o'donjo03,John O'Donoghue,https://www.baseball-reference.com/players/o/o'donjo03.shtml
odoulle01,o'doule01,Lefty O'Doul,https://www.baseball-reference.com/players/o/o'doule01.shtml
ofarrbo01,o'farbo01,Bob O'Farrell,https://www.baseball-reference.com/players/o/o'farbo01.shtml
ohageha01,o'hagha01,Hal O'Hagan,https://www.baseball-reference.com/players/o/o'hagha01.shtml
ohallgr01,o'halgr01,Greg O'Halloran,https://www.baseball-reference.com/players/o/o'halgr01.shtml
oharabi01,o'harbi01,Bill O'Hara,https://www.baseball-reference.com/players/o/o'harbi01.shtml
oharaki01,o'harki01,Kid O'Hara,https://www.baseball-reference.com/players/o/o'harki01.shtml
oharato01,o'harto01,Tom O'Hara,https://www.baseball-reference.com/players/o/o'harto01.shtml
olearch01,o'leach01,Charley O'Leary,https://www.baseball-reference.com/players/o/o'leach01.shtml
olearda01,o'leada01,Dan O'Leary,https://www.baseball-reference.com/players/o/o'leada01.shtml
oleartr01,o'leatr01,Troy O'Leary,https://www.baseball-reference.com/players/o/o'leatr01.shtml
omallto01,o'malto01,Tom O'Malley,https://www.baseball-reference.com/players/o/o'malto01.shtml
omallwa99,o'malwa99,Walter O'Malley,https://www.baseball-reference.com/players/o/o'malwa99.shtml
omaraol01,o'marol01,Ollie O'Mara,https://www.baseball-reference.com/players/o/o'marol01.shtml
omearto01,o'meato01,Eddie O'Meara,https://www.baseball-reference.com/players/o/o'meato01.shtml
omogrbr01,omogrbr01,Brian Omogrosso,https://www.baseball-reference.com/players/o/omogrbr01.shtml
oneal01,o'nea01,Fancy O'Neil,https://www.baseball-reference.com/players/o/o'nea01.shtml
onealra01,o'neara01,Randy O'Neal,https://www.baseball-reference.com/players/o/o'neara01.shtml
onealsk01,o'neask01,Oran O'Neal,https://www.baseball-reference.com/players/o/o'neask01.shtml
oneilbi01,o'neibi01,John O'Neill,https://www.baseball-reference.com/players/o/o'neibi01.shtml
oneilde01,o'neide01,Dennis O'Neill,https://www.baseball-reference.com/players/o/o'neide01.shtml
oneiled01,o'neied01,Ed O'Neil,https://www.baseball-reference.com/players/o/o'neied01.shtml
oneilem01,o'neiem01,Emmett O'Neill,https://www.baseball-reference.com/players/o/o'neiem01.shtml
oneilfr01,o'neifr01,Fred O'Neill,https://www.baseball-reference.com/players/o/o'neifr01.shtml
oneilha01,o'neiha01,Harry O'Neill,https://www.baseball-reference.com/players/o/o'neiha01.shtml
oneilha02,o'neiha02,Harry O'Neill,https://www.baseball-reference.com/players/o/o'neiha02.shtml
oneilj01,o'neij.01,Hugh O'Neil,https://www.baseball-reference.com/players/o/o'neij.01.shtml
oneilja01,o'neija01,Jack O'Neill,https://www.baseball-reference.com/players/o/o'neija01.shtml
oneilji01,o'neiji01,Jim O'Neill,https://www.baseball-reference.com/players/o/o'neiji01.shtml
oneiljo01,o'neijo01,John O'Neill,https://www.baseball-reference.com/players/o/o'neijo01.shtml
oneiljo02,o'neijo02,John O'Neil,https://www.baseball-reference.com/players/o/o'neijo02.shtml
oneilmi01,o'neimi01,Mike O'Neill,https://www.baseball-reference.com/players/o/o'neimi01.shtml
oneilmi02,o'neimi02,Mickey O'Neil,https://www.baseball-reference.com/players/o/o'neimi02.shtml
oneilpa01,o'neipa01,Paul O'Neill,https://www.baseball-reference.com/players/o/o'neipa01.shtml
oneilpe01,o'neipe01,Peaches O'Neill,https://www.baseball-reference.com/players/o/o'neipe01.shtml
oneilst01,o'neist01,Steve O'Neill,https://www.baseball-reference.com/players/o/o'neist01.shtml
oneilti01,o'neiti01,Tip O'Neill,https://www.baseball-reference.com/players/o/o'neiti01.shtml
oranto01,oranto01,Tom Oran,https://www.baseball-reference.com/players/o/oranto01.shtml
oriledo01,o'rildo01,Don O'Riley,https://www.baseball-reference.com/players/o/o'rildo01.shtml
orour01,o'rou01,O'Rourke,https://www.baseball-reference.com/players/o/o'rou01.shtml
orourch01,o'rouch01,Jim O'Rourke,https://www.baseball-reference.com/players/o/o'rouch01.shtml
orourfr01,o'roufr01,Frank O'Rourke,https://www.baseball-reference.com/players/o/o'roufr01.shtml
orourji01,o'rouji01,Jim O'Rourke,https://www.baseball-reference.com/players/o/o'rouji01.shtml
orourjo01,o'roujo01,John O'Rourke,https://www.baseball-reference.com/players/o/o'roujo01.shtml
orourjo02,o'roujo02,Joe O'Rourke,https://www.baseball-reference.com/players/o/o'roujo02.shtml
orourmi01,o'roumi01,Mike O'Rourke,https://www.baseball-reference.com/players/o/o'roumi01.shtml
orourpa01,o'roupa01,Patsy O'Rourke,https://www.baseball-reference.com/players/o/o'roupa01.shtml
orourqu01,o'rouqu01,Jimmy O'Rourke,https://www.baseball-reference.com/players/o/o'rouqu01.shtml
orourti01,o'routi01,Tim O'Rourke,https://www.baseball-reference.com/players/o/o'routi01.shtml
orourto01,o'routo01,Tom O'Rourke,https://www.baseball-reference.com/players/o/o'routo01.shtml
ortizjo02,ortizjo04,Jose Ortiz,https://www.baseball-reference.com/players/o/ortizjo04.shtml
ortizra01,ortizra02,Ramon Ortiz,https://www.baseball-reference.com/players/o/ortizra02.shtml
osborfr01,osborfr01,Fred Osborne,https://www.baseball-reference.com/players/o/osborfr01.shtml
otoolde01,o'toode01,Denny O'Toole,https://www.baseball-reference.com/players/o/o'toode01.shtml
otoolji01,o'tooji01,Jim O'Toole,https://www.baseball-reference.com/players/o/o'tooji01.shtml
otoolma01,o'tooma01,Marty O'Toole,https://www.baseball-reference.com/players/o/o'tooma01.shtml
ottenjo01,ottenjo01,John Otten,https://www.baseball-reference.com/players/o/ottenjo01.shtml
owenspa99,owenspa99,Paul Owens,https://www.baseball-reference.com/players/o/owenspa99.shtml
ozarkda99,ozarkda99,Danny Ozark,https://www.baseball-reference.com/players/o/ozarkda99.shtml
palme01,palme01,Billy Palmer,https://www.baseball-reference.com/players/p/palme01.shtml
parkero01,parkero01,Roy Parker,https://www.baseball-reference.com/players/p/parkero01.shtml
paullo01,paullo01,Lou Paul,https://www.baseball-reference.com/players/p/paullo01.shtml
payntge01,payntge01,George Paynter,https://www.baseball-reference.com/players/p/payntge01.shtml
pearcfr01,pearcfr01,Frank Pearce,https://www.baseball-reference.com/players/p/pearcfr01.shtml
penceel01,penceel01,Elmer Pence,https://www.baseball-reference.com/players/p/penceel01.shtml
pendlla01,pendlla01,Lance Pendleton,https://www.baseball-reference.com/players/p/pendlla01.shtml
peppebo01,peppebo01,Bob Pepper,https://www.baseball-reference.com/players/p/peppebo01.shtml
peppedo01,peppedo01,Don Pepper,https://www.baseball-reference.com/players/p/peppedo01.shtml
peppeha01,peppeha01,Harrison Peppers,https://www.baseball-reference.com/players/p/peppeha01.shtml
perezjo01,perezjo02,Joe Perez,https://www.baseball-reference.com/players/p/perezjo02.shtml
pfannbi01,pfannbi01,Bill Pfann,https://www.baseball-reference.com/players/p/pfannbi01.shtml
phelale99,phelale99,Lou Phelan,https://www.baseball-reference.com/players/p/phelale99.shtml
phelpne01,phelpne01,Nealy Phelps,https://www.baseball-reference.com/players/p/phelpne01.shtml
phillho99,phillho99,Horace Phillips,https://www.baseball-reference.com/players/p/phillho99.shtml
philljr01,phillj.01,J. R. Phillips,https://www.baseball-reference.com/players/p/phillj.01.shtml
phillle99,phillle99,Lefty Phillips,https://www.baseball-reference.com/players/p/phillle99.shtml
pickech01,pickech01,Charlie Pickett,https://www.baseball-reference.com/players/p/pickech01.shtml
piersda01,piersda01,Dave Pierson,https://www.baseball-reference.com/players/p/piersda01.shtml
pierzaj01,pierza.01,A. J. Pierzynski,https://www.baseball-reference.com/players/p/pierza.01.shtml
ploditi01,ploditi01,Tim Plodinec,https://www.baseball-reference.com/players/p/ploditi01.shtml
pomerst01,pomerst01,Stu Pomeranz,https://www.baseball-reference.com/players/p/pomerst01.shtml
pompeal99,pompeal99,Alex Pompez,https://www.baseball-reference.com/players/p/pompeal99.shtml
popowed99,popowed99,Eddie Popowski,https://www.baseball-reference.com/players/p/popowed99.shtml
popplge01,popplge01,George Popplein,https://www.baseball-reference.com/players/p/popplge01.shtml
portema01,portema01,Matthew Porter,https://www.baseball-reference.com/players/p/portema01.shtml
poseycu99,poseycu99,Cum Posey,https://www.baseball-reference.com/players/p/poseycu99.shtml
postle01,postle01,Lew Post,https://www.baseball-reference.com/players/p/postle01.shtml
powerji01,powerji01,Jim Powers,https://www.baseball-reference.com/players/p/powerji01.shtml
powerpa99,powerpa99,Pat Powers,https://www.baseball-reference.com/players/p/powerpa99.shtml
pricebi01,pricebi01,Bill Price,https://www.baseball-reference.com/players/p/pricebi01.shtml
pricebr01,pricebr10,Bryan Price,https://www.baseball-reference.com/players/p/pricebr10.shtml
pricebr99,pricebr99,Bryan Price,https://www.baseball-reference.com/players/p/pricebr99.shtml
priceji99,priceji99,Jim Price,https://www.baseball-reference.com/players/p/priceji99.shtml
puentmi01,puentmi01,Migel Puente,https://www.baseball-reference.com/players/p/puentmi01.shtml
puhljo01,puhljo01,John Puhl,https://www.baseball-reference.com/players/p/puhljo01.shtml
purneos01,purneos01,Oscar Purner,https://www.baseball-reference.com/players/p/purneos01.shtml
quademi99,quademi99,Mike Quade,https://www.baseball-reference.com/players/q/quademi99.shtml
quarlbi01,quarlbi01,Bill Quarles,https://www.baseball-reference.com/players/q/quarlbi01.shtml
quinl01,quinl01,Quinlan,https://www.baseball-reference.com/players/q/quinl01.shtml
quinlfr01,quinlfr01,Frank Quinlan,https://www.baseball-reference.com/players/q/quinlfr01.shtml
quinnfr01,quinnfr01,Frank Quinn,https://www.baseball-reference.com/players/q/quinnfr01.shtml
quinnjo01,quinnjo01,Joseph Quinn,https://www.baseball-reference.com/players/q/quinnjo01.shtml
quinnpa01,quinnpa01,Quinn,https://www.baseball-reference.com/players/q/quinnpa01.shtml
quintma01,quintma01,Marshall Quinton,https://www.baseball-reference.com/players/q/quintma01.shtml
radboge01,radboge01,George Radbourn,https://www.baseball-reference.com/players/r/radboge01.shtml
ramirju01,ramirju02,Julio Ramirez,https://www.baseball-reference.com/players/r/ramirju02.shtml
rappve99,rappve99,Vern Rapp,https://www.baseball-reference.com/players/r/rappve99.shtml
raynojo01,raynojo01,John Raynor,https://www.baseball-reference.com/players/r/raynojo01.shtml
reamsle01,reamsle01,Leroy Reams,https://www.baseball-reference.com/players/r/reamsle01.shtml
reardje02,reardji01,Jeremiah Reardon,https://www.baseball-reference.com/players/r/reardji01.shtml
redmati01,redmaju01,Tike Redman,https://www.baseball-reference.com/players/r/redmaju01.shtml
redmobi01,redmobi01,Billy Redmond,https://www.baseball-reference.com/players/r/redmobi01.shtml
reganjo01,reganjo01,Joe Regan,https://www.baseball-reference.com/players/r/reganjo01.shtml
reillha01,reillha01,Hal Reilly,https://www.baseball-reference.com/players/r/reillha01.shtml
reilljo02,reilljo02,Jim Reilly,https://www.baseball-reference.com/players/r/reilljo02.shtml
revilhe01,revilhe01,Henry Reville,https://www.baseball-reference.com/players/r/revilhe01.shtml
rextewi01,rextewi01,William Rexter,https://www.baseball-reference.com/players/r/rextewi01.shtml
reynorj01,reynor.01,R. J. Reynolds,https://www.baseball-reference.com/players/r/reynor.01.shtml
rhodebi01,rhodebi01,Bill Rotes,https://www.baseball-reference.com/players/r/rhodebi01.shtml
richa01,richa01,Richardson,https://www.baseball-reference.com/players/r/richa01.shtml
richadu01,richadu01,Duane Richards,https://www.baseball-reference.com/players/r/richadu01.shtml
richajr01,richaj.01,J. R. Richard,https://www.baseball-reference.com/players/r/richaj.01.shtml
riddogr99,riddogr99,Greg Riddoch,https://www.baseball-reference.com/players/r/riddogr99.shtml
rigglji99,rigglji99,Jim Riggleman,https://www.baseball-reference.com/players/r/rigglji99.shtml
rittefl01,rittefl01,Floyd Ritter,https://www.baseball-reference.com/players/r/rittefl01.shtml
rittewh01,rittewh01,Whitey Ritterson,https://www.baseball-reference.com/players/r/rittewh01.shtml
roberty01,roberty01,Tyler Robertson,https://www.baseball-reference.com/players/r/roberty01.shtml
robinbi01,robinbi01,Bill Anderson,https://www.baseball-reference.com/players/a/robinbi01.shtml
robinch02,robinch02,Chris Robinson,https://www.baseball-reference.com/players/r/robinch02.shtml
robinch03,robinch04,Chuckie Robinson,https://www.baseball-reference.com/players/r/robinch04.shtml
robinva01,robinva01,Val Robinson,https://www.baseball-reference.com/players/r/robinva01.shtml
robisst99,robisst99,Stan Robison,https://www.baseball-reference.com/players/r/robisst99.shtml
rodrijo02,rodrijo04,Jose Rodriguez,https://www.baseball-reference.com/players/r/rodrijo04.shtml
rodrijo06,rodrijo07,Jose Rodriguez,https://www.baseball-reference.com/players/r/rodrijo07.shtml
rojaslu99,rojaslu99,Luis Rojas,https://www.baseball-reference.com/players/r/rojaslu99.shtml
romerjc01,romerj.01,J. C. Romero,https://www.baseball-reference.com/players/r/romerj.01.shtml
rossge01,rossge01,George Ross,https://www.baseball-reference.com/players/r/rossge01.shtml
rounsge01,rounsge01,Gene Rounsaville,https://www.baseball-reference.com/players/r/rounsge01.shtml
rowlapa99,rowlapa99,Pants Rowland,https://www.baseball-reference.com/players/r/rowlapa99.shtml
ruffich01,ruffich01,Chance Ruffin,https://www.baseball-reference.com/players/r/ruffich01.shtml
ruperja99,ruppeja99,Jacob Ruppert,https://www.baseball-reference.com/players/r/ruppeja99.shtml
russepa01,russepa01,Paul Russell,https://www.baseball-reference.com/players/r/russepa01.shtml
russjo01,russjo01,John Russ,https://www.baseball-reference.com/players/r/russjo01.shtml
ryanbj01,ryanb.01,B. J. Ryan,https://www.baseball-reference.com/players/r/ryanb.01.shtml
ryanjo03,ryanjo03,Dan Sheahan,https://www.baseball-reference.com/players/s/ryanjo03.shtml
sabatcc01,sabatc.01,CC Sabathia,https://www.baseball-reference.com/players/s/sabatc.01.shtml
camarja01,camarja01,Jair Camargo,https://www.baseball-reference.com/players/c/camarja01.shtml
sageraj01,sagera.01,A. J. Sager,https://www.baseball-reference.com/players/s/sagera.01.shtml
salesed01,salesed01,Ed Sales,https://www.baseball-reference.com/players/s/salesed01.shtml
samulik01,samulik01,Ike Samuels,https://www.baseball-reference.com/players/s/samulik01.shtml
sandejo01,sandejo01,John Sanders,https://www.baseball-reference.com/players/s/sandejo01.shtml
santafp01,santaf.01,F. P. Santangelo,https://www.baseball-reference.com/players/s/santaf.01.shtml
santajo01,santajo02,Johan Santana,https://www.baseball-reference.com/players/s/santajo02.shtml
sauteal01,sauteal01,Al Sauter,https://www.baseball-reference.com/players/s/sauteal01.shtml
sawyeed99,sawyeed99,Eddie Sawyer,https://www.baseball-reference.com/players/s/sawyeed99.shtml
sawyewi01,sawyewi01,Will Sawyer,https://www.baseball-reference.com/players/s/sawyewi01.shtml
sborzja01,sborzja01,Jay Sborz,https://www.baseball-reference.com/players/s/sborzja01.shtml
scanlmi99,scanlmi99,Mike Scanlon,https://www.baseball-reference.com/players/s/scanlmi99.shtml
scanlpa01,scanlpa01,Pat Scanlon,https://www.baseball-reference.com/players/s/scanlpa01.shtml
schaebo99,schaebo99,Bob Schaefer,https://www.baseball-reference.com/players/s/schaebo99.shtml
scharni01,scharni01,Nick Scharf,https://www.baseball-reference.com/players/s/scharni01.shtml
scherha01,scherha01,Harry Scherer,https://www.baseball-reference.com/players/s/scherha01.shtml
schmegu99,schmegu99,Gus Schmelz,https://www.baseball-reference.com/players/s/schmegu99.shtml
schmiko01,schmiko01,Konrad Schmidt,https://www.baseball-reference.com/players/s/schmiko01.shtml
schnejo99,schnejo99,John Schneider,https://www.baseball-reference.com/players/s/schnejo99.shtml
schoege01,schoege01,Gerry Schoen,https://www.baseball-reference.com/players/s/schoege01.shtml
schrest01,schrest02,Steve Schrenk,https://www.baseball-reference.com/players/s/schrest02.shtml
schuljo01,schuljo01,John Schultz,https://www.baseball-reference.com/players/s/schuljo01.shtml
schuljo02,schuljo02,John Schulze,https://www.baseball-reference.com/players/s/schuljo02.shtml
schurjo99,schurjo99,John Schuerholz,https://www.baseball-reference.com/players/s/schurjo99.shtml
schwara01,schwara01,Randy Schwartz,https://www.baseball-reference.com/players/s/schwara01.shtml
schwich01,schwich01,Chris Schwinden,https://www.baseball-reference.com/players/s/schwich01.shtml
seleefr99,seleefr99,Frank Selee,https://www.baseball-reference.com/players/s/seleefr99.shtml
scott01,scott01,Scott,https://www.baseball-reference.com/players/s/scott01.shtml
scottdi02,scottdi02,Dick Scott,https://www.baseball-reference.com/players/s/scottdi02.shtml
acunajo01,acunajo01,Luisangel Acuna,https://www.baseball-reference.com/players/a/acunajo01.shtml
seligbu99,seligbu99,Bud Selig,https://www.baseball-reference.com/players/s/seligbu99.shtml
aguiaju01,aguiaju01,Julian Aguiar,https://www.baseball-reference.com/players/a/aguiaju01.shtml
sewarge01,sewarge01,George Seward,https://www.baseball-reference.com/players/s/sewarge01.shtml
sextoto01,sextoto01,Tom Sexton,https://www.baseball-reference.com/players/s/sextoto01.shtml
seymoja01,seymoja01,Jake Seymour,https://www.baseball-reference.com/players/s/seymoja01.shtml
shaff01,shaff01,Shaffer,https://www.baseball-reference.com/players/s/shaff01.shtml
shafff01,shafffr01,Frank Shaffer,https://www.baseball-reference.com/players/s/shafffr01.shtml
shankha01,shankha01,Harvey Shank,https://www.baseball-reference.com/players/s/shankha01.shtml
sharsbi99,sharsbi99,Bill Sharsig,https://www.baseball-reference.com/players/s/sharsbi99.shtml
alcanke01,alcanke01,Kevin Alcantara,https://www.baseball-reference.com/players/a/alcanke01.shtml
sheami01,sheami01,Mike Shea,https://www.baseball-reference.com/players/s/sheami01.shtml
sheltde99,sheltde99,Derek Shelton,https://www.baseball-reference.com/players/s/sheltde99.shtml
shepala99,shepala99,Larry Shepard,https://www.baseball-reference.com/players/s/shepala99.shtml
aldegsa01,aldegsa01,Sam Aldegheri,https://www.baseball-reference.com/players/a/aldegsa01.shtml
sheppjo01,sheppjo01,John Sheppard,https://www.baseball-reference.com/players/s/sheppjo01.shtml
sheri01,sheri01,Sheridan,https://www.baseball-reference.com/players/s/sheri01.shtml
shettbi99,shettbi99,Bill Shettsline,https://www.baseball-reference.com/players/s/shettbi99.shtml
shetzjo01,shetzjo01,John Shetzline,https://www.baseball-reference.com/players/s/shetzjo01.shtml
shildmi99,shildmi99,Mike Shildt,https://www.baseball-reference.com/players/s/shildmi99.shtml
alexabl01,alexabl01,Blaze Alexander,https://www.baseball-reference.com/players/a/alexabl01.shtml
showabu99,showabu99,Buck Showalter,https://www.baseball-reference.com/players/s/showabu99.shtml
alexacj01,alexacj01,CJ Alexander,https://www.baseball-reference.com/players/a/alexacj01.shtml
siefkfr01,siefkfr01,Fred Siefke,https://www.baseball-reference.com/players/s/siefkfr01.shtml
siegejo01,siegejo01,Fred Siegel,https://www.baseball-reference.com/players/s/siegejo01.shtml
siffefr01,siffefr01,Frank Siffell,https://www.baseball-reference.com/players/s/siffefr01.shtml
simmole99,simmole99,Lew Simmons,https://www.baseball-reference.com/players/s/simmole99.shtml
simpsma01,simpsma01,Marty Simpson,https://www.baseball-reference.com/players/s/simpsma01.shtml
simpsst01,simpsst01,Steve Simpson,https://www.baseball-reference.com/players/s/simpsst01.shtml
sinkbbr01,sinkbbr01,Brett Sinkbeil,https://www.baseball-reference.com/players/s/sinkbbr01.shtml
sixsmed01,sixsmed01,Ed Sixsmith,https://www.baseball-reference.com/players/s/sixsmed01.shtml
skinnal01,skinnal01,Al Skinner,https://www.baseball-reference.com/players/s/skinnal01.shtml
sladear01,sladear01,Art Sladen,https://www.baseball-reference.com/players/s/sladear01.shtml
slagljo01,slagljo01,John Slagle,https://www.baseball-reference.com/players/s/slagljo01.shtml
slamaan01,slamaan01,Anthony Slama,https://www.baseball-reference.com/players/s/slamaan01.shtml
slaugba01,slaugba01,Barney Slaughter,https://www.baseball-reference.com/players/s/slaugba01.shtml
alvarar01,alvarar01,Armando Alvarez,https://www.baseball-reference.com/players/a/alvarar01.shtml
smartjd01,smartj.01,J. D. Smart,https://www.baseball-reference.com/players/s/smartj.01.shtml
smith01,smith01,Smith,https://www.baseball-reference.com/players/s/smith01.shtml
smithbi01,smithbi01,Bill Smith,https://www.baseball-reference.com/players/s/smithbi01.shtml
smithca04,smithca05,Canaan Smith-Njigba,https://www.baseball-reference.com/players/s/smithca05.shtml
smithch06,smithch07,Chuck Smith,https://www.baseball-reference.com/players/s/smithch07.shtml
smithch10,smithch12,Chad Smith,https://www.baseball-reference.com/players/s/smithch12.shtml
smithda06,smithda07,Dan Smith,https://www.baseball-reference.com/players/s/smithda07.shtml
smithed01,smithed01,Edgar Smith,https://www.baseball-reference.com/players/s/smithed01.shtml
smithfr01,smithfr01,Frank Smith,https://www.baseball-reference.com/players/s/smithfr01.shtml
alvarna01,alvarna01,Nacho Alvarez Jr.,https://www.baseball-reference.com/players/a/alvarna01.shtml
amadoad01,amadoad01,Adael Amador,https://www.baseball-reference.com/players/a/amadoad01.shtml
arrigsp01,arrigsp01,Spencer Arrighetti,https://www.baseball-reference.com/players/a/arrigsp01.shtml
smithha01,smithha01,Harry Smith,https://www.baseball-reference.com/players/s/smithha01.shtml
smithja02,smithja02,Jack Smith,https://www.baseball-reference.com/players/s/smithja02.shtml
